customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,issue_date
INDCUST003437,40,Employed,15.3,37500,622,7.4,25000,17375,0,0,0,Credit Card,Debt Consolidation,117500,16.57,0.463,3.133,0.196,0,2018-10-31
INDCUST003438,38,Employed,23.0,2500,526,3.8,0,564,0,1,0,Credit Card,Home Improvement,8750,20.0,0.226,3.5,0.24,0,2021-06-27
INDCUST003439,27,Employed,16.8,85000,865,2.5,78750,36092,0,0,0,Credit Card,Home Improvement,237500,18.08,0.425,2.794,0.126,0,2021-08-15
INDCUST003440,29,Employed,6.4,121250,328,17.8,98750,15781,0,2,0,Personal Loan,Debt Consolidation,342500,12.84,0.13,2.825,0.173,0,2022-01-13
INDCUST003441,29,Employed,28.2,15000,768,16.3,18750,5554,0,2,1,Credit Card,Home Improvement,52500,15.43,0.37,3.5,0.112,0,2015-12-16
INDCUST003442,28,Employed,18.4,92500,854,14.2,108750,33922,1,0,0,Personal Loan,Education,300000,9.8,0.367,3.243,0.224,0,2024-06-17
INDCUST003443,41,Employed,28.3,86250,839,16.5,92500,32191,0,1,0,Business Loan,Home Improvement,260000,18.53,0.373,3.014,0.163,0,2023-08-08
INDCUST003444,35,Employed,6.5,113750,414,17.1,80000,52733,1,2,0,Business Loan,Business,291250,14.77,0.464,2.56,0.089,0,2017-01-04
INDCUST003445,36,Employed,14.6,16250,530,2.8,10000,4708,0,2,0,Business Loan,Education,58750,20.18,0.29,3.615,0.17,0,2021-03-20
INDCUST003446,29,Employed,24.7,82500,841,15.5,75000,24179,0,0,0,Personal Loan,Debt Consolidation,182500,17.52,0.293,2.212,0.052,0,2017-11-10
INDCUST003447,54,Employed,0.9,22500,670,7.0,33750,5124,0,0,0,Business Loan,Business,71250,16.91,0.228,3.167,0.186,0,2021-01-03
INDCUST003448,60,Employed,26.2,102500,726,13.5,105000,52792,0,1,1,Business Loan,Debt Consolidation,261250,14.94,0.515,2.549,0.108,0,2022-09-02
INDCUST003449,42,Employed,2.0,35000,352,7.0,46250,11112,1,0,0,Personal Loan,Home Improvement,103750,14.69,0.317,2.964,0.062,0,2022-09-30
INDCUST003450,33,Employed,10.6,87500,554,10.8,98750,17878,1,1,0,Business Loan,Education,200000,10.74,0.204,2.286,0.183,0,2022-12-26
INDCUST003451,37,Employed,14.4,8750,728,12.6,7500,2521,1,0,0,Credit Card,Debt Consolidation,22500,11.26,0.288,2.571,0.118,0,2023-10-05
INDCUST003452,22,Employed,20.0,92500,463,3.8,105000,26679,0,2,0,Credit Card,Debt Consolidation,318750,15.96,0.288,3.446,0.142,0,2024-07-25
INDCUST003453,44,Employed,18.5,28750,431,13.9,36250,3539,0,0,0,Credit Card,Debt Consolidation,62500,15.43,0.123,2.174,0.074,0,2022-09-19
INDCUST003454,48,Employed,18.9,7500,445,3.1,3750,4273,0,1,0,Business Loan,Debt Consolidation,23750,21.49,0.57,3.167,0.163,0,2017-11-02
INDCUST003455,34,Employed,5.3,12500,896,13.2,13750,6299,1,1,0,Business Loan,Home Improvement,37500,17.25,0.504,3.0,0.166,0,2023-10-24
INDCUST003456,54,Employed,22.4,27500,420,7.6,28750,12113,0,2,0,Credit Card,Business,65000,18.66,0.44,2.364,0.129,0,2022-01-27
INDCUST003457,24,Employed,21.8,100000,315,13.0,91250,41769,0,0,0,Credit Card,Home Improvement,386250,14.23,0.418,3.862,0.108,0,2024-11-09
INDCUST003458,32,Employed,28.1,107500,867,2.7,123750,17521,0,0,0,Credit Card,Education,261250,14.29,0.163,2.43,0.095,0,2015-11-15
INDCUST003459,64,Employed,6.4,93750,342,16.0,140000,26690,0,0,0,Business Loan,Debt Consolidation,325000,15.09,0.285,3.467,0.161,0,2016-08-14
INDCUST003460,48,Employed,15.2,65000,711,19.3,56250,9353,0,1,0,Business Loan,Business,147500,21.83,0.144,2.269,0.114,0,2018-01-28
INDCUST003461,54,Employed,27.1,98750,723,3.9,88750,13601,0,2,0,Business Loan,Debt Consolidation,261250,20.19,0.138,2.646,0.184,0,2017-11-19
INDCUST003462,64,Employed,18.4,52500,704,19.7,50000,19904,0,0,1,Business Loan,Education,141250,15.63,0.379,2.69,0.126,0,2023-07-15
INDCUST003463,58,Employed,5.2,81250,842,9.0,120000,33254,1,2,0,Personal Loan,Home Improvement,252500,13.73,0.409,3.108,0.241,0,2024-01-30
INDCUST003464,41,Employed,23.2,92500,600,15.4,51250,11039,0,2,0,Personal Loan,Business,190000,13.64,0.119,2.054,0.052,0,2020-11-22
INDCUST003465,30,Employed,25.4,113750,688,5.5,138750,25912,0,2,1,Credit Card,Business,320000,9.25,0.228,2.813,0.152,0,2023-11-11
INDCUST003466,42,Employed,11.3,10000,739,14.5,5000,2167,0,2,0,Personal Loan,Education,28750,9.25,0.217,2.875,0.092,0,2015-10-14
INDCUST003467,56,Employed,4.4,10000,798,1.5,5000,3979,0,0,0,Business Loan,Business,35000,17.14,0.398,3.5,0.177,0,2022-10-23
INDCUST003468,50,Employed,10.1,51250,319,8.3,68750,29881,0,1,0,Credit Card,Home Improvement,123750,13.68,0.583,2.415,0.164,0,2016-01-23
INDCUST003469,46,Employed,12.7,52500,583,16.0,31250,9417,0,2,0,Credit Card,Debt Consolidation,108750,18.74,0.179,2.071,0.048,0,2021-01-18
INDCUST003470,63,Employed,15.0,60000,535,15.9,67500,27554,0,2,0,Credit Card,Business,143750,21.25,0.459,2.396,0.094,0,2017-02-09
INDCUST003471,38,Employed,8.3,103750,696,14.2,88750,23711,0,1,1,Business Loan,Home Improvement,323750,21.75,0.229,3.12,0.141,0,2016-09-03
INDCUST003472,43,Employed,8.8,95000,672,6.5,83750,31935,0,1,0,Personal Loan,Education,298750,19.67,0.336,3.145,0.13,0,2018-02-05
INDCUST003473,44,Employed,18.7,63750,410,10.1,70000,10259,0,2,0,Business Loan,Debt Consolidation,153750,10.86,0.161,2.412,0.184,0,2021-02-11
INDCUST003474,47,Employed,29.9,45000,546,6.1,60000,21965,0,1,1,Business Loan,Debt Consolidation,145000,15.62,0.488,3.222,0.1,0,2016-01-20
INDCUST003475,52,Employed,22.4,67500,550,18.4,87500,7773,0,2,0,Business Loan,Home Improvement,210000,18.72,0.115,3.111,0.129,0,2015-07-29
INDCUST003476,32,Employed,28.8,8750,344,7.3,3750,2515,0,2,0,Personal Loan,Business,17500,16.03,0.287,2.0,0.123,0,2023-08-06
INDCUST003477,49,Employed,11.2,122500,743,11.3,66250,62818,0,1,0,Personal Loan,Debt Consolidation,477500,21.13,0.513,3.898,0.235,0,2016-10-02
INDCUST003478,50,Employed,27.4,121250,772,12.1,168750,13090,0,0,0,Personal Loan,Education,455000,16.23,0.108,3.753,0.126,0,2019-01-18
INDCUST003479,59,Employed,5.6,117500,302,17.6,102500,47187,0,0,1,Credit Card,Debt Consolidation,373750,15.78,0.402,3.181,0.225,0,2022-10-24
INDCUST003480,39,Employed,11.2,40000,376,3.4,21250,19484,0,2,0,Credit Card,Debt Consolidation,113750,12.57,0.487,2.844,0.166,0,2022-11-09
INDCUST003481,43,Employed,24.5,46250,747,7.7,43750,23321,0,2,0,Business Loan,Education,145000,12.15,0.504,3.135,0.176,0,2019-04-02
INDCUST003482,32,Employed,15.6,52500,710,8.8,57500,11968,0,1,1,Personal Loan,Debt Consolidation,197500,14.59,0.228,3.762,0.087,0,2024-11-02
INDCUST003483,23,Employed,16.2,87500,892,6.3,115000,27992,0,0,1,Credit Card,Debt Consolidation,302500,20.47,0.32,3.457,0.256,0,2023-03-13
INDCUST003484,63,Employed,15.2,40000,492,9.1,40000,12762,1,1,0,Business Loan,Debt Consolidation,143750,15.44,0.319,3.594,0.161,0,2018-03-23
INDCUST003485,49,Employed,18.9,98750,559,8.2,67500,23629,1,2,0,Personal Loan,Home Improvement,221250,20.53,0.239,2.241,0.111,0,2024-05-03
INDCUST003486,57,Employed,20.5,27500,314,9.2,25000,10580,0,0,0,Credit Card,Home Improvement,103750,19.72,0.385,3.773,0.178,0,2024-01-22
INDCUST003487,24,Employed,3.6,33750,744,9.8,25000,10038,0,1,0,Credit Card,Education,105000,18.68,0.297,3.111,0.093,0,2015-01-30
INDCUST003488,60,Employed,19.3,85000,690,17.4,116250,30272,0,2,0,Business Loan,Home Improvement,225000,14.27,0.356,2.647,0.093,0,2024-09-30
INDCUST003489,21,Employed,2.8,78750,347,10.5,101250,17255,0,0,0,Credit Card,Education,291250,17.9,0.219,3.698,0.239,0,2020-06-16
INDCUST003490,38,Employed,2.2,112500,677,8.8,108750,28454,1,1,0,Business Loan,Education,392500,19.18,0.253,3.489,0.108,0,2019-01-03
INDCUST003491,45,Employed,8.9,58750,468,6.0,45000,17605,0,0,0,Business Loan,Home Improvement,196250,18.36,0.3,3.34,0.202,0,2019-11-03
INDCUST003492,29,Employed,29.5,101250,674,5.1,116250,44859,0,1,1,Business Loan,Business,218750,17.04,0.443,2.16,0.074,0,2023-05-29
INDCUST003493,27,Employed,20.3,112500,353,16.5,90000,38829,0,1,0,Credit Card,Education,341250,11.15,0.345,3.033,0.172,0,2018-04-10
INDCUST003494,44,Employed,18.5,47500,727,3.9,67500,6757,0,2,0,Credit Card,Education,176250,16.02,0.142,3.711,0.1,0,2015-06-14
INDCUST003495,27,Employed,28.6,110000,512,1.5,123750,37355,0,1,0,Credit Card,Debt Consolidation,277500,9.35,0.34,2.523,0.082,0,2020-04-29
INDCUST003496,63,Employed,17.6,108750,454,3.0,150000,13363,0,0,0,Personal Loan,Education,340000,16.31,0.123,3.126,0.111,0,2015-05-26
INDCUST003497,23,Employed,23.9,62500,315,3.9,50000,7611,0,2,0,Credit Card,Home Improvement,155000,17.21,0.122,2.48,0.071,0,2019-09-27
INDCUST003498,35,Employed,22.4,75000,480,5.1,108750,30522,0,1,1,Credit Card,Business,283750,15.37,0.407,3.783,0.179,0,2021-10-29
INDCUST003499,23,Employed,26.6,113750,685,14.8,113750,25478,0,1,0,Business Loan,Debt Consolidation,302500,17.36,0.224,2.659,0.207,0,2021-02-06
INDCUST003500,32,Employed,12.9,92500,460,9.0,62500,54204,0,1,0,Personal Loan,Debt Consolidation,223750,11.4,0.586,2.419,0.115,0,2019-02-19
INDCUST003501,38,Employed,3.6,103750,704,19.2,142500,33941,0,1,0,Personal Loan,Business,355000,14.74,0.327,3.422,0.201,0,2018-07-04
INDCUST003502,37,Employed,3.0,95000,692,3.9,62500,40417,0,2,0,Personal Loan,Business,298750,14.54,0.425,3.145,0.129,0,2021-02-03
INDCUST003503,34,Employed,22.7,43750,398,12.6,57500,8124,1,0,0,Personal Loan,Debt Consolidation,120000,17.66,0.186,2.743,0.108,0,2022-03-22
INDCUST003504,25,Employed,2.9,12500,882,2.0,7500,5952,0,1,0,Credit Card,Home Improvement,43750,16.9,0.476,3.5,0.194,0,2016-10-03
INDCUST003505,42,Employed,18.9,123750,860,14.2,67500,35009,0,1,0,Credit Card,Education,323750,14.88,0.283,2.616,0.109,0,2024-06-18
INDCUST003506,36,Employed,4.8,71250,330,12.1,77500,19626,0,0,0,Personal Loan,Debt Consolidation,188750,10.31,0.275,2.649,0.136,0,2017-02-14
INDCUST003507,44,Employed,3.4,8750,447,5.7,10000,1796,0,2,1,Personal Loan,Debt Consolidation,30000,11.39,0.205,3.429,0.254,0,2022-10-27
INDCUST003508,64,Employed,2.4,120000,788,6.0,130000,52032,0,2,0,Personal Loan,Education,297500,15.11,0.434,2.479,0.137,0,2016-10-01
INDCUST003509,22,Employed,6.8,116250,526,15.0,137500,69547,0,2,0,Personal Loan,Education,361250,17.26,0.598,3.108,0.095,0,2021-11-15
INDCUST003510,54,Employed,21.5,118750,577,5.8,176250,45046,0,2,0,Credit Card,Business,355000,17.48,0.379,2.989,0.065,0,2024-07-18
INDCUST003511,63,Employed,2.6,108750,372,6.5,100000,24771,0,0,0,Credit Card,Debt Consolidation,292500,14.91,0.228,2.69,0.178,0,2022-01-24
INDCUST003512,63,Employed,18.7,91250,759,15.8,135000,49061,0,2,0,Business Loan,Business,262500,20.96,0.538,2.877,0.228,0,2023-08-10
INDCUST003513,26,Employed,19.5,51250,465,16.1,40000,7763,0,2,0,Business Loan,Business,158750,10.23,0.151,3.098,0.172,0,2016-05-15
INDCUST003514,46,Employed,29.7,36250,789,16.1,45000,18798,0,1,0,Personal Loan,Business,127500,11.43,0.519,3.517,0.199,0,2024-03-17
INDCUST003515,63,Employed,10.9,93750,680,3.2,78750,26313,1,2,0,Personal Loan,Business,223750,12.62,0.281,2.387,0.135,0,2016-01-13
INDCUST003516,57,Employed,2.4,98750,681,5.0,110000,13157,0,1,0,Personal Loan,Debt Consolidation,321250,12.35,0.133,3.253,0.069,0,2021-01-05
INDCUST003517,49,Employed,28.5,86250,673,11.1,112500,44055,0,1,0,Personal Loan,Debt Consolidation,278750,21.94,0.511,3.232,0.122,0,2018-03-16
INDCUST003518,50,Employed,4.3,86250,313,9.8,100000,44835,0,1,0,Credit Card,Debt Consolidation,286250,19.95,0.52,3.319,0.105,0,2017-02-16
INDCUST003519,22,Employed,9.0,60000,551,6.0,68750,7008,1,1,0,Credit Card,Debt Consolidation,235000,9.47,0.117,3.917,0.086,0,2018-01-29
INDCUST003520,39,Employed,5.0,96250,453,9.5,125000,17501,0,2,0,Personal Loan,Home Improvement,305000,12.69,0.182,3.169,0.137,0,2016-11-06
INDCUST003521,47,Employed,11.5,86250,650,18.1,80000,33673,0,1,0,Personal Loan,Education,283750,16.8,0.39,3.29,0.136,0,2015-05-24
INDCUST003522,29,Employed,13.7,15000,439,2.8,15000,6365,0,2,0,Business Loan,Education,56250,10.58,0.424,3.75,0.234,0,2020-04-10
INDCUST003523,51,Employed,3.6,36250,658,2.7,33750,7636,0,2,0,Business Loan,Business,120000,17.57,0.211,3.31,0.12,0,2024-10-08
INDCUST003524,23,Employed,27.4,68750,379,3.9,38750,29799,0,2,0,Business Loan,Business,236250,11.6,0.433,3.436,0.203,0,2019-07-21
INDCUST003525,54,Employed,1.1,40000,450,14.2,22500,21960,1,0,0,Business Loan,Business,133750,11.15,0.549,3.344,0.232,0,2015-08-10
INDCUST003526,51,Employed,3.0,32500,849,17.4,33750,11888,1,1,0,Business Loan,Home Improvement,102500,16.28,0.366,3.154,0.241,0,2016-03-05
INDCUST003527,24,Employed,6.5,6250,865,1.9,2500,3304,0,2,0,Personal Loan,Debt Consolidation,20000,20.05,0.529,3.2,0.098,0,2021-11-17
INDCUST003528,34,Employed,17.6,22500,853,6.6,21250,3525,0,1,0,Credit Card,Business,86250,12.96,0.157,3.833,0.217,0,2022-02-14
INDCUST003529,41,Employed,3.0,16250,555,10.3,21250,9273,1,1,0,Business Loan,Home Improvement,61250,13.98,0.571,3.769,0.256,0,2021-03-15
INDCUST003530,32,Employed,10.7,123750,821,17.6,138750,70667,0,0,0,Credit Card,Home Improvement,258750,17.29,0.571,2.091,0.073,0,2021-06-04
INDCUST003531,35,Employed,17.0,25000,820,6.8,15000,8190,0,1,1,Business Loan,Business,58750,18.99,0.328,2.35,0.185,0,2019-07-31
INDCUST003532,47,Employed,11.1,63750,721,7.9,73750,29327,0,0,0,Business Loan,Business,191250,21.43,0.46,3.0,0.2,0,2015-08-26
INDCUST003533,32,Employed,2.2,102500,831,1.8,67500,37704,0,1,0,Personal Loan,Home Improvement,300000,10.63,0.368,2.927,0.149,0,2016-04-10
INDCUST003534,44,Employed,25.0,52500,571,19.5,77500,30929,0,0,1,Credit Card,Home Improvement,157500,14.09,0.589,3.0,0.24,0,2020-08-20
INDCUST003535,36,Employed,13.5,16250,582,12.6,21250,4620,0,0,0,Credit Card,Education,61250,12.27,0.284,3.769,0.156,0,2015-07-07
INDCUST003536,37,Employed,24.9,57500,487,10.2,67500,21093,0,1,0,Credit Card,Education,170000,12.24,0.367,2.957,0.129,0,2019-02-11
INDCUST003537,41,Employed,12.7,82500,758,9.0,118750,43489,0,1,0,Business Loan,Home Improvement,246250,18.75,0.527,2.985,0.165,0,2020-01-25
INDCUST003538,22,Employed,1.5,103750,636,4.9,90000,49591,0,2,0,Personal Loan,Business,376250,16.32,0.478,3.627,0.104,0,2021-02-10
INDCUST003539,54,Employed,29.1,86250,857,13.5,110000,16969,0,0,0,Credit Card,Business,258750,18.71,0.197,3.0,0.163,0,2021-07-16
INDCUST003540,28,Employed,12.7,58750,678,18.3,87500,19495,0,0,0,Personal Loan,Education,156250,21.37,0.332,2.66,0.12,0,2017-09-26
INDCUST003541,37,Employed,12.1,98750,551,6.8,103750,24613,0,0,0,Credit Card,Home Improvement,197500,12.12,0.249,2.0,0.16,0,2018-06-26
INDCUST003542,39,Employed,20.8,110000,668,4.0,131250,18428,0,1,0,Credit Card,Debt Consolidation,311250,10.37,0.168,2.83,0.068,0,2024-01-17
INDCUST003543,58,Employed,6.3,81250,672,8.9,95000,9845,0,1,0,Business Loan,Home Improvement,292500,12.71,0.121,3.6,0.142,0,2018-04-30
INDCUST003544,63,Employed,3.6,43750,439,4.9,55000,22618,0,0,0,Personal Loan,Home Improvement,171250,11.78,0.517,3.914,0.12,0,2021-02-03
INDCUST003545,62,Employed,14.0,102500,636,8.1,133750,40399,0,1,0,Business Loan,Business,245000,15.2,0.394,2.39,0.07,0,2018-12-18
INDCUST003546,27,Employed,19.8,25000,393,15.8,36250,13404,1,1,0,Personal Loan,Debt Consolidation,75000,11.26,0.536,3.0,0.074,0,2018-04-08
INDCUST003547,37,Employed,12.9,33750,848,16.9,18750,5532,0,1,0,Credit Card,Education,102500,15.37,0.164,3.037,0.193,0,2021-06-22
INDCUST003548,33,Employed,18.9,66250,790,13.3,96250,21751,1,1,0,Personal Loan,Business,220000,9.33,0.328,3.321,0.087,0,2020-01-25
INDCUST003549,34,Employed,5.3,123750,312,3.1,137500,35363,0,2,0,Business Loan,Business,248750,9.37,0.286,2.01,0.155,0,2024-12-25
INDCUST003550,27,Employed,2.8,62500,775,17.0,81250,12985,0,1,0,Personal Loan,Home Improvement,243750,17.78,0.208,3.9,0.181,0,2020-04-09
INDCUST003551,23,Employed,4.9,113750,403,7.8,115000,55632,0,2,0,Business Loan,Debt Consolidation,232500,20.75,0.489,2.044,0.055,0,2023-09-17
INDCUST003552,47,Employed,26.2,95000,867,16.7,92500,17716,0,1,0,Business Loan,Home Improvement,330000,11.83,0.186,3.474,0.207,0,2023-01-28
INDCUST003553,53,Employed,27.5,65000,558,10.1,38750,8002,0,0,1,Personal Loan,Education,222500,10.76,0.123,3.423,0.069,0,2015-10-26
INDCUST003554,27,Employed,14.1,22500,548,3.7,32500,3472,0,1,0,Personal Loan,Business,75000,9.75,0.154,3.333,0.212,0,2023-03-12
INDCUST003555,49,Employed,25.4,91250,486,1.8,96250,31419,1,0,0,Business Loan,Debt Consolidation,352500,11.09,0.344,3.863,0.276,0,2022-05-05
INDCUST003556,40,Employed,21.1,40000,635,9.2,48750,6845,0,0,0,Personal Loan,Business,145000,12.42,0.171,3.625,0.163,0,2017-08-02
INDCUST003557,59,Employed,6.7,65000,538,7.5,45000,29277,0,2,0,Business Loan,Home Improvement,258750,14.32,0.45,3.981,0.279,0,2018-08-29
INDCUST003558,29,Employed,21.3,88750,496,18.1,57500,11186,0,0,0,Business Loan,Business,352500,20.06,0.126,3.972,0.282,0,2021-03-03
INDCUST003559,21,Employed,24.2,17500,411,1.3,20000,5746,1,2,0,Personal Loan,Home Improvement,60000,21.19,0.328,3.429,0.158,0,2024-11-17
INDCUST003560,50,Employed,25.0,33750,857,6.8,35000,12000,0,1,0,Business Loan,Business,133750,19.29,0.356,3.963,0.154,0,2022-08-20
INDCUST003561,29,Employed,22.6,81250,360,11.0,76250,21102,0,2,0,Credit Card,Business,226250,20.1,0.26,2.785,0.143,0,2019-10-23
INDCUST003562,22,Employed,7.7,116250,461,13.3,142500,41211,0,0,0,Personal Loan,Debt Consolidation,448750,10.95,0.355,3.86,0.302,0,2017-03-13
INDCUST003563,41,Employed,29.9,83750,638,17.4,101250,14678,0,1,0,Credit Card,Home Improvement,186250,9.97,0.175,2.224,0.124,0,2015-09-18
INDCUST003564,41,Employed,24.8,85000,865,7.8,112500,12743,0,0,0,Credit Card,Education,241250,16.62,0.15,2.838,0.17,0,2022-09-11
INDCUST003565,25,Employed,25.8,70000,449,11.5,53750,31042,0,0,0,Personal Loan,Debt Consolidation,170000,14.93,0.443,2.429,0.106,0,2017-02-28
INDCUST003566,47,Employed,27.1,23750,870,18.6,28750,8223,0,2,0,Credit Card,Debt Consolidation,58750,18.64,0.346,2.474,0.137,0,2024-08-17
INDCUST003567,40,Employed,6.3,105000,815,1.2,90000,28556,0,0,0,Personal Loan,Debt Consolidation,243750,16.45,0.272,2.321,0.129,0,2017-08-03
INDCUST003568,46,Employed,6.9,31250,454,10.8,26250,9098,0,2,0,Credit Card,Business,90000,13.83,0.291,2.88,0.209,0,2023-10-28
INDCUST003569,56,Employed,6.0,36250,783,9.9,32500,5527,1,2,0,Credit Card,Business,123750,12.18,0.152,3.414,0.184,0,2021-05-09
INDCUST003570,26,Employed,16.4,40000,543,4.5,57500,20613,1,1,1,Credit Card,Debt Consolidation,92500,10.57,0.515,2.312,0.164,0,2021-08-13
INDCUST003571,52,Employed,6.9,37500,786,5.3,40000,8411,0,0,0,Business Loan,Debt Consolidation,136250,13.69,0.224,3.633,0.159,0,2016-12-09
INDCUST003572,22,Employed,14.2,10000,395,12.4,6250,4814,1,0,0,Credit Card,Education,31250,15.87,0.481,3.125,0.25,0,2022-06-10
INDCUST003573,29,Employed,25.5,5000,885,10.1,6250,1547,0,0,1,Credit Card,Education,16250,15.63,0.309,3.25,0.1,0,2023-12-22
INDCUST003574,23,Employed,8.0,55000,488,1.4,57500,18968,0,2,0,Personal Loan,Debt Consolidation,132500,11.9,0.345,2.409,0.185,0,2024-04-16
INDCUST003575,23,Employed,21.9,108750,829,13.9,105000,40944,0,0,0,Personal Loan,Debt Consolidation,248750,12.89,0.376,2.287,0.13,0,2018-06-07
INDCUST003576,51,Employed,7.9,92500,677,7.6,92500,17987,0,0,0,Credit Card,Debt Consolidation,192500,11.68,0.194,2.081,0.156,0,2021-11-30
INDCUST003577,46,Employed,2.9,71250,645,4.6,58750,33538,0,2,0,Credit Card,Education,180000,16.42,0.471,2.526,0.145,0,2019-08-30
INDCUST003578,32,Employed,23.5,121250,788,16.7,132500,57298,0,0,0,Credit Card,Debt Consolidation,345000,21.69,0.473,2.845,0.124,0,2016-12-05
INDCUST003579,59,Employed,13.0,87500,649,11.4,111250,11386,1,2,1,Business Loan,Education,280000,21.64,0.13,3.2,0.182,0,2024-04-22
INDCUST003580,38,Employed,27.1,111250,519,3.5,58750,25188,0,1,0,Personal Loan,Debt Consolidation,288750,20.83,0.226,2.596,0.073,0,2020-08-29
INDCUST003581,35,Employed,6.0,38750,772,8.4,26250,22707,0,2,0,Credit Card,Business,140000,20.52,0.586,3.613,0.178,0,2019-07-30
INDCUST003582,22,Employed,12.0,27500,330,5.0,27500,10820,1,2,0,Credit Card,Home Improvement,76250,20.24,0.393,2.773,0.212,0,2015-01-09
INDCUST003583,34,Employed,10.0,88750,557,6.9,50000,12186,0,2,0,Personal Loan,Debt Consolidation,268750,19.38,0.137,3.028,0.22,0,2022-12-01
INDCUST003584,59,Employed,26.5,102500,334,2.7,127500,37574,0,1,0,Personal Loan,Business,237500,11.76,0.367,2.317,0.148,0,2024-07-31
INDCUST003585,36,Employed,19.2,122500,487,8.5,138750,70229,0,1,0,Credit Card,Home Improvement,355000,17.32,0.573,2.898,0.144,0,2018-03-23
INDCUST003586,48,Employed,5.3,48750,539,10.9,63750,23875,0,1,0,Credit Card,Education,121250,17.33,0.49,2.487,0.153,0,2018-03-27
INDCUST003587,45,Employed,24.9,27500,710,18.5,12500,10941,0,1,0,Credit Card,Debt Consolidation,101250,11.19,0.398,3.682,0.234,0,2024-05-13
INDCUST003588,43,Employed,2.9,7500,879,16.1,8750,1910,1,2,1,Credit Card,Education,21250,10.02,0.255,2.833,0.165,0,2021-06-14
INDCUST003589,39,Employed,15.6,86250,512,12.8,48750,21366,0,0,0,Credit Card,Home Improvement,275000,19.18,0.248,3.188,0.212,0,2020-05-31
INDCUST003590,24,Employed,18.4,92500,561,15.4,120000,49522,0,2,0,Credit Card,Business,341250,17.78,0.535,3.689,0.124,0,2015-07-09
INDCUST003591,41,Employed,26.4,50000,539,1.2,58750,28907,0,1,0,Business Loan,Home Improvement,145000,20.25,0.578,2.9,0.231,0,2015-11-07
INDCUST003592,41,Employed,7.3,8750,544,9.4,5000,3733,0,2,0,Business Loan,Business,25000,15.54,0.427,2.857,0.097,0,2023-06-17
INDCUST003593,50,Employed,23.2,23750,631,15.9,33750,14140,0,0,1,Personal Loan,Education,57500,20.73,0.595,2.421,0.154,0,2023-08-13
INDCUST003594,40,Employed,15.5,27500,546,18.1,27500,3716,0,0,1,Business Loan,Home Improvement,85000,18.15,0.135,3.091,0.167,0,2016-06-03
INDCUST003595,27,Employed,29.0,25000,569,15.1,20000,4344,1,1,0,Business Loan,Education,70000,19.75,0.174,2.8,0.187,0,2020-11-26
INDCUST003596,62,Employed,29.4,92500,384,3.6,58750,28357,0,2,1,Personal Loan,Business,223750,11.96,0.307,2.419,0.143,0,2015-11-16
INDCUST003597,50,Employed,29.9,28750,583,1.6,42500,14029,0,1,0,Business Loan,Home Improvement,112500,13.08,0.488,3.913,0.114,0,2020-01-18
INDCUST003598,32,Employed,4.8,50000,517,18.6,43750,17498,0,0,0,Personal Loan,Home Improvement,193750,15.18,0.35,3.875,0.268,0,2018-05-02
INDCUST003599,39,Employed,18.1,18750,420,15.2,17500,4177,0,1,0,Business Loan,Business,72500,17.5,0.223,3.867,0.191,0,2023-03-20
